Projekt_numer;Projekt_zespół;ID. Części;Rewizja;Opis;Numer katalogowy;Materiał;Typ;Obróbka cieplna;Powłoka;Handlowe;Zużywające;Spawanie;Uwagi;Liczba odniesień
1936;003;PRT-A0065513;A;Osłona przednia górna;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065559;A;Kostka regulacji;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;4
1936;003;PRT-A0065593;A;Blacha dolna;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065553-Lustro;0;-;-;S235JR/1.0037;-;-;-;-;-;-;-;1
1936;003;PRT-A0065491;A;Osłona tył 1;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065517;A;Kątownik 1;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;2
1936;003;PRT-A0065582;A;Osłona ramki skręcania 5;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065571-Lustro;A;Kotwa;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;2
-;-;PK 4_4;0;Profil mocowania szczotek;-;Materiał <nieokreślony>;H. Mech.;-;-;H;-;-;-;2
1936;003;PRT-A0065595;A;Płytka zawiasu;-;PA6/3.1325;Skrawanie;-;Piaskować;-;-;-;-;2
1936;003;PRT-A0065493;A;Osłona przednia 2;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065560;A;Ramka okienka;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
1936;003;PRT-A0065572;A;Osłona przewodu;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
;-;SP 4_4 35mm szerokości ocynk_;0;Szczotka do profilu;-;Materiał <nieokreślony>;H. Mech.;-;-;H;-;-;-;1
;-;WLB32C285PBQ;0;Lampa LED;87481;BANNER;H. Elek.;-;-;H;-;-;-;2
;;z uchem M16;0;Śruba;DIN 580;FABORY;H. Mech.;-;-;H;-;-;-;8
1936;003;PRT-A0065576;A;Osłona lewa dolna;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065498;A;Osłona szafy 3;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065522;A;Zaślepka 1;;S235JR/1.0037;Laser;;-;-;-;-;;2
1936;003;PRT-A0065524;A;Żebro 2;;S235JR/1.0037;Laser;;-;-;-;-;;1
1936;003;PRT-A0065530;A;Żebro 1;-;S235JR/1.0037;Laser;-;-;-;-;S;-;1
1936;003;PRT-A0065525;A;Ramka pod skręcanie;-;S235JR/1.0037;-;-;-;-;-;S;-;1
1936;003;PRT-A0065521;A;Wałek;;S235JR/1.0037;Skrawanie;;-;-;-;S;;1
1936;003;PRT-A0065527;A;Płaskownik;;S235JR/1.0037;Laser;;-;-;-;S;;1
1936;003;PRT-A0065532;A;Płyta główna;-;S235JR/1.0037;Skrawanie;-;-;-;-;S;-;1
;;Φ16x40;I;Śruba pasowana;Φ16-M12-40;KIPP;H. Mech.;-;-;H;-;-;-;1
1936;003;PRT-A0068986;A;Zaślepka 1;;S235JR/1.0037;Laser;;-;-;-;S;;4
1936;003;PRT-A0065523;A;Płaskownik 2;;S235JR/1.0037;Laser;;-;-;-;S;;1
1936;003;PRT-A0065529;A;Żebro 3;;S235JR/1.0037;Laser;;-;-;-;S;;1
;-;Balancer 9357;0;Balanser;;HANDLOWE;H. Mech.;-;-;H;-;-;14-18kg;1
1936;003;PRT-A0065579;A;Osłona przód;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
;-;BEF-SLG2-SET1;0;Uchwyt kurtyny;2111623;SICK;H. Mech.;-;-;H;-;-;-;4
1936;003;PRT-A0065605-Lustro;0;-;-;S235JR/1.0037;-;-;-;-;-;-;-;1
1936;003;PRT-A0065606;A;Blaszka 3;;S235JR/1.0037;Laser;;Malować RAL 7035;-;-;-;;2
1936;003;PRT-A0065607;A;Blacha zamka 2;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065603;A;Blaszka 2;;S235JR/1.0037;Laser;;Malować RAL 7035;-;-;-;;2
1936;003;PRT-A0065601;A;Blaszka 1;;S235JR/1.0037;Laser;;Malować RAL 7035;-;-;-;;1
1936;003;PRT-A0065608;A;Blacha zamka 1;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065609;A;Blacha regulacji;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065605;A;Mocowanie prowadnika;;S235JR/1.0037;Laser;;Malować RAL 7035;-;-;-;;1
;-;_k1569_schiene250;0;;;;H. Mech.;-;-;H;-;-;;2
;-;_k1569_auszug250;0;;;;H. Mech.;-;-;H;-;-;;2
;-;_k1569_schiene1250;0;;;;H. Mech.;-;-;H;-;-;;2
1936;003;PRT-A0065466;A;Płyta stołu;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
1936;003;PRT-A0065435;A;Osłona 3;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;2
;;BES0068;C;Czujnik indukcyjny M12;BES0068;BALLUFF;H. Elek.;-;-;H;-;-;-;2
1936;003;PRT-A0065462;A;Kostka pneumatyczna;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
;;HGL-M5-B-530029;C;Zawór zwrotny sterowany;530029;FESTO;H. Mech.;-;-;H;-;-;-;6
1936;003;PRT-A0065465;A;Płytka teowa;-;PA6/3.1325;CNC;-;Anodować;-;-;-;-;2
;-;TC120G;0;Stół obrotowy TC;-;WEISS;H. Mech.;-;-;H;-;-;-;1
1936;003;PRT-A0065433;A;Mocowanie osłony środkowej;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;4
1936;003;PRT-A0065464;A;Osłona 1;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;2
;;bez łba, koniec płaski M5x6;D;Śruba;DIN 913;FABORY;H. Mech.;-;-;H;-;-;kl. 8.8;1
1936;003;PRT-A0065428;A;Osłona 2;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;2
;;QSM-M5-4;B;Złączka prosta;153304;FESTO;H. Mech.;-;-;H;-;-;-;5
1936;003;PRT-A0065429;A;Płyta środkowa;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
1936;003;PRT-A0065431;A;Blacha osłony środkowej;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065430;A;Dystans 1;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
1936;003;PRT-A0065434;A;Blaszka kodowania;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;2
1936;003;PRT-A0065478;A;Mocowanie czujników kodowania;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
-;-;DRRD-12-180-FH-Y9A;0;Napęd wahadłowy;2399248;FESTO;H. Mech.;-;-;H;-;-;-;2
1936;003;PRT-A0065468;A;Płytka obrotu;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;2
1936;003;PRT-A0065471;A;Szczęka;-;4H13/1.4057;CNC;-;-;-;-;-;-;4
;;QSML-M5-4-153333;C;Złączka kątowa;153333;FESTO;H. Mech.;-;-;H;-;-;;4
;;ZBH-5;F;Tulejka centrująca;189652;FESTO;H. Mech.;-;-;H;-;-;-;16
;-;HI_1254040 DHPS-10-A---(Geh);0;;;;;-;-;H;-;-;;2
;-;HI_1254040 DHPS-10-A---(Handle);0;;;;;-;-;H;-;-;;4
1936;003;PRT-A0065474;A;Kątownik gniazda;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;2
1936;003;PRT-A0065472;A;Podpora gniazda;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;2
;;ZBH-9;D;Tulejka centrująca;150927;FESTO;H. Mech.;-;-;H;-;-;-;4
1936;003;PRT-A0065467;A;Gniazdo;-;4H13/1.4057;CNC;-;-;-;-;-;-;2
;;QSML-M3-4;A;Złączka kątowa M3 na fi4;153332;FESTO;H. Mech.;-;-;H;-;-;-;4
1936;003;PRT-A0065463;A;Kostka;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;2
1936;004;PRT-A0069208;A;Płytka testowa;-;PA6/3.1325;-;-;Nie anodować!;-;-;-;-;1
1936;004;PRT-A0065691;A;Mocowanie uchwytu;;PA13/3.3547;CNC;;Anodować;-;-;-;;1
1936;004;PRT-A0065716;A;Dystans;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
;-;K0571.02502055;0;Amortyzator gumowy;K0571.02502055;KIPP;H. Mech.;-;-;H;-;-;-;2
1936;004;PRT-A0068729;A;Dystans supportu;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;6
1936;004;PRT-A0065696;A;Płyta wkrętarek;;PA13/3.3547;CNC;;Anodować;-;-;-;;1
1936;004;PRT-A0065722;A;Oslona;-;PC /poliweglan;-;-;ESD;-;-;-;-;1
1936;003;PRT-A0065688;A;Mocowanie Amortyzatora;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;3
;-;K0731.10120;0;Przegub;;KIPP;H. Mech.;-;-;H;-;-;;1
;-;VAVE-L1-1VK7-LP;0;Elektryczna płyta przyłączeniowa;573942;FESTO;H. Elek.;-;-;H;-;-;-;2
1936;004;PRT-A0068196;A;Ustalenie ustników;-;PA13/3.3547;CNC;-;Anodować;-;-;-;-;2
1936;004;PRT-A0065701;A;Podpora osłony;-;PA13/3.3547;CNC;-;Nie Anodować!!!;-;-;-;-;1
1936;004;PRT-A0065726;A;Blacha skręcania;;0H18N9/1.4301;Laser;;-;-;-;-;;1
1936;004;PRT-A0065710;A;Mocowanie wałów głównych;;PA13/3.3547;Skrawanie;;Anodować;-;-;-;;2
1936;004;PRT-A0065705;A;Osłona włączników;-;Tecaform AH ELS;CNC;;Kolor: Czarny;-;-;-;;1
1936;004;PRT-A0065730;A;Osłona włączników;-;Tecaform AH ELS;CNC;-;Kolor: Czarny;-;-;-;-;1
;;Łożysko liniowe LM40UU;B;Łożysko liniowe;;;H. Mech.;;;H;;;;4
1936;004;PRT-A0065636;A;Blokada;-;C45/1.0503;CNC;52 HRC±2HRC;Czernić;-;Z;-;-;4
;-;W27;0;O-ring 10x3;;INCO;H. Mech.;-;-;H;-;-;10x3;4
1936;004;PRT-A0065644;A;Dociskacz;;0H18N9/1.4301;Skrawanie;32 HRC±2HRC;;-;-;-;;4
1936;004;PRT-A0065647;A;Kołnierz;;C45/1.0503;Skrawanie;52 HRC±2HRC;;-;Z;-;;4
1936;004;PRT-A0065638;A;Ustnik;;50HS/1.5026;Skrawanie;52 HRC±2HRC;;-;Z;-;;8
1936;004;PRT-A0065642;A;Korpus bita;;4H13/1.4057;Skrawanie;40 HRC±2HRC;-;-;-;-;;4
1936;004;PRT-A0065643;0;Przewód D10;;SMC;;;-;-;-;-;;4
1936;004;PRT-A0065637;A;Złącze;;4H13/1.4057;Skrawanie;40 HRC±2HRC;-;-;Z;-;;4
1936;004;PRT-A0065639;B;Adapter przewodu wkrętarki;-;0H18N9/1.4301;Skrawanie;-;-;-;-;-;-;4
1936;004;PRT-A0065645;A;Korpus wkrętów;;4H13/1.4057;Skrawanie;52 HRC±2HRC;-;-;Z;-;;4
;-;IR 15 PSOK-IBS;0;Indukcyjny czujnik pierścieniowy IR;202433;di-soric;H. Elek.;-;-;H;-;-;od 2mm do 15,1mm;4
;;D11970;A;Sprężyna naciskowa;D11970;TEVEMA;H. Mech.;-;-;H;-;-;;4
1936;004;PRT-A0065641;A;Blokada bita;-;C45/1.0503;-;-;Czernić;-;-;-;-;4
1881;;TX15x152;0;TORX 15x152mm;05060197001; WERA;H. Mech.;-;-;H;-;-;;4
;-;03_175 GD10 RGP;0;Kulka łożyskowa 3,18;;SKF;H. Mech.;;-;H;Z;-;;16
1936;004;PRT-A0065711;A;Mocowanie uchwytu;;PA13/3.3547;CNC;;Anodować;-;-;-;;1
;-;QSM-G1_8-6-I;0;Złącze wtykowe;-;FESTO;H. Mech.;-;-;H;-;-;-;2
;;BES001J;A;Czujnik indukc. M8;BES001J;BALLUFF;H. Elek.;-;-;H;-;-;-;1
1936;004;PRT-A0069968;A;Kątownik wzmacniający;;S235JR/1.0037;CNC;;Czernić;-;-;-;;2
1936;004;PRT-A0065649;B;Płytka ustników;;PA6/3.1325;CNC;;Anodować;-;-;-;;1
1936;004;PRT-A0065713;A;Podstawa gniazda skręcania;;S235JR/1.0037;CNC;;Czernić;-;-;-;;1
;;DIN 439;C;Nakrętka niska;DIN 439 M8;FABORY;H. Mech.;-;-;H;-;-;-;2
1936;;0_793m_B15_038_038_0___1038_12PZ_A2;A;Prowadnik kablowy;0_793m_B15_038_038_0___1038_12PZ_A2;IGUS;H. Mech.;-;-;-;-;-;-;1
1936;004;PRT-A0069183;A;Zderzak;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;1
1936;004;PRT-A0065692;0;Kątownik czujnika;-;PA13/3.3547;Skrawanie;-;Piaskować;-;-;-;-;1
1936;004;PRT-A0065718;A;Podkładka;-;2H13/1.4021;Skrawanie;-;-;-;-;-;-;4
-;-;3066016.step_3;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;10000064655_SWP_000_5-polig_1,57m.step.STEP_9;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;10000064655_SWP_000_5-polig_1,57m.step.STEP_10;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;10000053757_SWP_000.step.STEP_3;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;10000053776_SWP_000_Standard_3;0;;;Materiał <nieokreślony>;;;;;;;;6
-;-;3076807.step_3;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;2080648_DN32_BL260 FL32.step;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;3066017.step_3;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;3066012.step_3;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;3000826.step_3;0;;;Materiał <nieokreślony>;;;;;;;;4
-;-;10000064655_SWP_000_5-polig_1,57m.step.STEP;0;;;Materiał <nieokreślony>;;;;;;;;2
-;-;10000064655_SWP_000_5-polig_1,57m.step.STEP_1;0;;;Materiał <nieokreślony>;;;;;;;;2
-;-;10000053757_SWP_000.step.STEP;0;;;Materiał <nieokreślony>;;;;;;;;2
-;-;3064261.step;0;;;Materiał <nieokreślony>;;;;;;;;12
-;-;3077160.step;0;;;Materiał <nieokreślony>;;;;;;;;2
-;-;3081425.step;0;;;Materiał <nieokreślony>;;;;;;;;2
-;-;3000826.step;0;;;Materiał <nieokreślony>;;;;;;;;8
;;3081848.step;A;;;Materiał <nieokreślony>;;;;;;;;2
-;-;3078918_DN40_BL300.step;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;10000053757_SWP_000.step.STEP_2;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;10000064655_SWP_000_5-polig_1,57m.step.STEP_7;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;10000064655_SWP_000_5-polig_1,57m.step.STEP_6;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;3066017.step_2;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;3000826.step_2;0;;;Materiał <nieokreślony>;;;;;;;;4
-;-;10000053776_SWP_000_Standard_2;0;;;Materiał <nieokreślony>;;;;;;;;6
-;-;3080649_DN25_BL260 FL25.step;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;3076807.step_2;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;3066016.step_2;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;3066012.step_2;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;10000053757_SWP_000.step.STEP_1;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;10000064655_SWP_000_5-polig_1,57m.step.STEP_3;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;10000064655_SWP_000_5-polig_1,57m.step.STEP_4;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;10000053776_SWP_000_Standard_1;0;;;Materiał <nieokreślony>;;;;;;;;6
-;-;3066016.step_1;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;3066012.step_1;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;3076807.step_1;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;3084664_DN32_BL190 FL32 oval.step;0;;;Materiał <nieokreślony>;;;;;;;;1
;;3066017.step_1;A;;;Materiał <nieokreślony>;;;;;;;;1
-;-;3000826.step_1;0;;;Materiał <nieokreślony>;;;;;;;;4
;;3084692_DN40_BL232 FL40 oval.step;A;;;Materiał <nieokreślony>;;;;;;;;1
-;-;3066017.step;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;HYDRUS2_Sealing Label;0;;;Materiał <nieokreślony>;;;;;;;;1
-;-;SKT-CG30;0;Wkrętarka;SKT-CG30;KILEWS;H. Mech.;-;-;H;-;-;Wkrętarka z przetwornikiem momentu - KL-TCG;4
;;000.MAG.50 - M8 x 50;F;Śruba separująca;000.MAG.50 - M8 x 50;PROMATIK;Promatik;40 HRC±2HRC;Czernić;O;Z;-;-;2
;;YSR-5-5-C;A;Amortyzator hydrauliczny M8x1;158981;FESTO;H. Mech.;-;-;H;-;-;;2
1936;004;PRT-A0068389;A;Blaszka;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;1
1936;004;PRT-A0065697;A;Wał prowdzący główny;;REXROTH;Promatik;;Czernić;-;-;-;;2
1936;004;PRT-A0065723;A;Zastrzał płyt wkrętarek;;PA13/3.3547;Skrawanie;;Anodować;-;-;-;;1
1936;003;PRT-A0065703;A;Zderzak;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;2
1936;004;PRT-A0065694;B;Korpus wkrętarki;;PA13/3.3547;Skrawanie;;Anodować;-;-;-;;4
1936;004;PRT-A0065702;A;Wałek;;REXROTH;Skrawanie;;Czernić;-;-;-;;1
1936;004;PRT-A0065728;A;Mocowanie zespołu;;C45/1.0503;Skrawanie;;Czernić;-;-;-;;1
;;HGR15R L=460mm 8 otw. sym.;K;Szyna;HGR15R;HIWIN;H. Mech.;-;-;H;-;-;-;2
1936;004;PRT-A0065693;A;Mocowanie siłownika wkrętarek;;C45/1.0503;Skrawanie;32 HRC±2HRC;Czernić;-;-;-;;1
1936;004;PRT-A0065706;A;Mocowanie wałów głównych;;PA13/3.3547;Skrawanie;;Anodować;-;-;-;;1
1936;;CHT1-1#8 CPM2;0;-;-;Materiał <nieokreślony>;-;-;-;-;-;-;-;2
;-;CD85N25-600C-B-X2018_BODY;0;-;-;Materiał <nieokreślony>;-;-;-;H;-;-;-;1
;-;C8525-600C_ROD;0;-;-;Materiał <nieokreślony>;-;-;-;H;-;-;-;1
1936;004;PRT-A0073013-Lustro;0;-;-;PA13/3.3547;-;-;-;-;-;-;-;2
1936;004;PRT-A0065648;A;Korpus główny;;PA38/3.2315;Skrawanie;;Anodować;-;-;-;;1
1936;004;PRT-A0065727;A;Mocowanie odboju;;PA13/3.3547;Skrawanie;;Anodować;-;-;-;;2
;-;K0571.02501555;0;Amortyzator gumowy;K0571_02501555;;H. Mech.;;;H;;;;2
;-;A181SM-1618-15;0;Tuleja ślizgowa;A181SM-1618-15;IGUS;H. Mech.;-;-;H;-;-;-;2
1936;004;PRT-A0069832;A;Zacisk przewodu;-;S235JR/1.0037;-;-;Malować RAL 7035 (jasny szary);-;-;-;-;4
1936;004;PRT-A0065684;A;Mocowanie czujników;;PA13/3.3547;Skrawanie;;Anodować;-;-;-;;1
1936;004;PRT-A0065715;A;Podpora osłony;-;PA13/3.3547;CNC;-;Nie Anodować!!!;-;-;-;-;1
;-;LP0115CCKW01A;0;Przełącznik przyciskany;LP0115CCKW01A;Materiał <nieokreślony>;H. Elek.;-;-;H;-;-;-;2
;;sześciokątna M8;E;Nakrętka zwykła;DIN 934;FABORY;H. Mech.;-;-;H;-;-;;4
;;XVLA333;A;Lampka sygnalizacyjna Ø12 zielony;XVLA333;SCHNEIDER;H. Elek.;-;-;H;-;-;-;1
1936;004;PRT-A0065667;A;Mocowanie gniazda;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;1
;-;BES038Y;0;Czujnik indukcyjny;BES G06EI-PSC30B-S49G;BALLUFF;H. Elek.;-;-;H;-;-;-;1
;;bez łba, koniec płaski M5x16;D;Śruba;DIN 913;FABORY;H. Mech.;-;-;H;-;-;kl. 8.8;4
;-;K0291.720X030;0;Podstawka wahliwa;K0291.720x030;KIPP;H. Mech.;-;-;H;-;-;-;4
1936;004;PRT-A0065678;A;Gniazdo obudowy górnej;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;1
1936;004;PRT-A0065679;A;Dystans;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;1
1936;004;PRT-A0065671;A;Gniazdo obudowy górnej;-;PE 500;Skrawanie;-;Kolor: Biały;-;Z;-;-;1
1936;004;PRT-A0065680;A;Mocowanie Gniazda;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;1
;-;XVLA335;0;Lampka sygnalizacyjna Ø12 żółta;XVLA335;SCHNEIDER;H. Elek.;-;-;H;-;-;-;3
1936;004;PRT-A0065654;A;Mocowanie skanera;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;1
-;-;OGL 051 G3-T3;0;Bramka świetlna;OGL 051 G3-T3;di-soric;H. Elek.;-;-;H;-;-;-;1
1936;004;PRT-A0065682;A;Mocowanie RFID;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
1936;004;PRT-A0065669;A;Gniazdo obudowy górnej;-;PE 500;Skrawanie;-;Kolor: Biały;-;Z;-;-;1
;;z łb. walc. gn. 6kąt. M4x20;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;2
1936;004;PRT-A0065676;A;Gniazdo obudowy górnej;-;PE 500;Skrawanie;-;Kolor: Biały;-;-;-;-;1
1936;004;PRT-A0065681;A;Mocowanie Gniazda;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;1
;-;XVLA334;0;Lampka sygnalizacyjna Ø12 czerwona;XVLA334;SCHNEIDER;H. Elek.;-;-;H;-;-;-;1
1936;004;PRT-A0065653;A;Tabliczka;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;1
;;bez łba, koniec płaski M5x25;D;Śruba;DIN 913;FABORY;H. Mech.;-;-;H;-;-;kl. 8.8;4
1936;004;PRT-A0065655;A;Mocowanie gniazda;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;1
1936;004;PRT-A0065659;A;Gniazdo obudowy górnej;-;PE 500;Skrawanie;-;Kolor: Biały;-;Z;-;-;1
1936;004;PRT-A0065652;A;Gniazdo obudowy górnej;-;PE 500;Skrawanie;-;Kolor: Biały;-;Z;-;-;1
1936;004;PRT-A0065677;A;Gniazdo obudowy górnej;-;PE 500;Skrawanie;-;Kolor: Biały;-;-;-;-;1
1936;004;PRT-A0068972;B;Dystans skręcania;-;C45/1.0503;CNC;-;Czernić;-;-;-;-;1
1936;004;PRT-A0065695;A;Uchwyt;;PE 1000;Skrawanie;;Kolor: Biały;-;-;-;;2
1936;004;PRT-A0065719;B;Prowadzenie;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;2
1936;003;PRT-A0065709;A;Mocowanie Amortyzatora;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;1
1881;;PRT-A0030658;A;Sprężyna;-;Materiał <nieokreślony>;H. Mech.;-;-;H;-;-;-;2
;-;VUVG-L14-P53E-T-G18-1P3;0;Zawór rozdzielający 5/3 odpowietrzony w środkowym położeniu;-;FESTO;H. Mech.;-;-;H;-;-;-;1
;;K0569.03003055;A;Amortyzator gumowy;K0569.03003055;KIPP;H. Mech.;-;-;H;-;-;-;2
;;YSR-12-12-C;A;Amortyzator hydrauliczny M16x1;34572;Materiał <nieokreślony>;H. Mech.;-;-;H;-;-;;4
1936;004;PRT-A0068388;A;Kątownik czujnika;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;1
1936;004;PRT-A0065698;A;Oslona;-;PC /poliweglan;Osłona;-;ESD;-;-;-;-;1
1936;004;PRT-A0065725;A;Trzpień gwintowany mocujący;;C45/1.0503;Skrawanie;;Czernić;-;-;-;;2
;;BES003P;C;Czujnik indukcyjny M8 (2mm);BES M08MI-PSC20B-S49G;BALLUFF;H. Elek.;-;-;H;-;-;-;2
1936;004;PRT-A0065685;A;Kątownik wzmacniający;;PA13/3.3547;Skrawanie;;Anodować;-;-;-;;2
1936;004;PRT-A0065704;A;Sprawdzian 1936;;C45/1.0503;CNC;;Czernić;-;-;-;;1
1936;004;PRT-A0065729;A;Kątownik wzmacniający;;PA13/3.3547;CNC;;Anodować;-;-;-;;2
0;;HGW15CCZOH;F;Wózek;HGW15CCZ0H;HIWIN;H. Mech.;-;-;H;-;-;;4
1936;004;PRT-A0065686;A;Płyta pionowa wkrętarek;;PA13/3.3547;CNC;;Anodować;-;-;-;;1
1936;004;PRT-A0065708;A;Płyta Skręcania;;PA13/3.3547;CNC;;Anodować;-;-;-;;1
1936;004;PRT-A0073013;A;Ustalenie ustników;-;PA13/3.3547;CNC;-;Anodować;-;-;-;-;2
1936;004;PRT-A0065683;0;Uchwyt balancera;-;C45/1.0503;Skrawanie;-;Piaskować;-;-;-;-;1
1936;004;PRT-A0065712;A;Kątownik prowadnika;-;PA38/3.2315;CNC;-;Anodować;-;-;-;-;1
;;Z 60;A;Seger zewnętrzny;DIN 471;FABORY;H. Mech.;-;-;H;-;-;;4
;;GRLA-1_8-QS-6-RS-D-197581;B;Zawór dławiąco-zwrotny;197581;FESTO;H. Mech.;-;-;H;-;-;-;2
1936;001;PRT-A0065251;0;Mocowanie spadni;-;PA6/3.1325;Skrawanie;-;Szkiełkować;-;-;-;-;3
;;z łb. walc. gn. 6kąt. M6x20;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;3
