Projekt_numer;Projekt_zespół;ID. Części;Rewizja;Opis;Numer katalogowy;Materiał;Typ;Obróbka cieplna;Powłoka;Handlowe;Zużywające;Spawanie;Uwagi;Liczba odniesień
1927;102;PRT-A0056277;A;Płytka mocująca;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;2
;-;7MP90A-70-A_z70_PCD90_4xM6_fi19x40mm;0;Kołnierz przekładni;;PIVEXIN;H. Mech.;-;-;H;-;-;;2
;;z łb. walc. gn. 6kąt. M6x30;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;3
;-;FK20-C5-Wariant B;0;Zespół łożyskowy stały;;;H. Mech.;-;-;H;-;-;;2
1927;102;PRT-A0056287;A;Płytka położenia;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;1
;;z łb. walc. gn. 6kąt. M4x12;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;6
1927;102;PRT-A0056273;A;Mocowanie prowadnika;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;2
;;z łb. walc. gn. 6kąt. M10x30;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;24
1927;102;PRT-A0056215;A;Płytka oporowa 1;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;4
;-;SN-80-3N-7MP90A;0;Przekłądnia planetarna;;PIVEXIN;H. Mech.;-;-;H;-;-;;2
;;Śruba z łb. walc. gn. 6kąt. niska M6x25;A;Śruba;DIN 7984;FABORY;H. Mech.;-;-;H;-;-;kl. 8.8;4
;;zwykła - M6;A;Podkładka;DIN 125;FABORY;H. Mech.;-;-;H;-;-;;80
;-;ROTEX GS 24 AL-H clamp hub 2.5 O18H7;0;Sprzęgło;;KTR;H. Mech.;-;-;H;-;-;;2
1927;103;PRT-A0057515;A;Płyta bazowa transportera 2;-;EN AW 7021/C330;Skrawanie;-;Anodować;-;-;-;-;1
1927;100;ASM-A0008296;A;Transporter krótki;BS 2;Złożenie;-;-;-;-;-;-;Długość L=700 mm;2
1927;102;PRT-A0056258;A;Zastrzał;-;EN AW 7021/C330;Skrawanie;-;Anodować;-;-;-;-;4
;;Wózek HGW25CCZOH;B;Wózek;HGW25CCZOH;HIWIN;H. Mech.;-;-;H;-;-;-;8
;;z łb. walc. gn. 6kąt. M8x30;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;44
1927;102;PRT-A0056278;A;Mocowanie łożyska;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;2
;;HG-KR73B;B;Servomotor HG Series;248660;MITSUBISHI;H. Elek.;-;-;H;-;-;Servomotor HG Series, Power 750 W: Torque 2.4 Nm, Max. Torque 8.4 Nm, Brake RATED SPEED (RPM) - 3000   MAXIMUM SPEED (RPM) - 6000;2
;;Z łbem 6-kąt M6x30;A;Śruba;DIN 931;FABORY;H. Mech.;-;-;H;-;-;-;80
;;z łb. walc. gn. 6kąt. M5x30;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;1
;;FK20-C5-Wariant A;A;Zespół łożyskowy stały;;;H. Mech.;-;-;H;-;-;;2
1927;102;PRT-A0057065;A;Uchwyt czujnika;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;6
1927;102;PRT-A0056288;A;Płytka dystansowa;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;1
;-;BCC0KYY;0;Wtyczka kątowa;BCC0KYY;BALLUFF;H. Elek.;-;-;H;-;-;-;6
1927;102;PRT-A0056283;A;Uchwyt nakrętki kulowej;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;2
;;AN 131 - Schnor S;C;Schnorr;-;50HS/1.5026;H. Mech.;-;-;H;-;-;-;81
1927;102;PRT-A0056216;A;Płytka łącząca;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;2
;-;ROTEX GS 24_98 Sh-A-GS red;0;Łącznik elastyczny;;KTR;H. Mech.;-;-;H;-;-;;2
;;walcowa 6-kąt niska M5x12;0;Śruba;DIN 7984;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;12
;;zwykła - M5;A;Podkładka;DIN 125;FABORY;H. Mech.;-;-;H;-;-;;25
;;walcowy 8x26;G;Kołek;DIN 6325;FABORY;H. Mech.;-;-;H;-;-;;4
1927;103;PRT-A0058074;A;Kostka dystansowa;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;1
1927;102;PRT-A0056240;A;Śruba kulowa;-;HIWIN;Skrawanie;-;-;H;-;-;-;2
1927;103;PRT-A0057498;A;Mocowanie czujnika;-;POM;Skrawanie;-;-;-;-;-;-;1
1927;102;PRT-A0056276;B;Płyta główna;-;EN AW 7021/C330;Skrawanie;-;Anodować;-;-;-;-;2
;;z łb. walc. gn. 6kąt. M6x35;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;12
;;R32-10K5-FSCDIN;A;Śruba kulowa P=10;SB09C63269;HIWIN;H. Mech.;-;-;H;-;-;;2
1927;102;PRT-A0056282;A;Płyta pionowa ruchoma;-;EN AW 7021/C330;Skrawanie;-;Anodować;-;-;-;-;2
;;K0571.02002555;A;Odbój;K0571.02002555;KIPP;H. Mech.;-;-;H;-;-;-;4
1927;102;PRT-A0056285;A;Płytka oporowa 2;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;2
1927;102;PRT-A0056289;A;Płytka Zderzaka;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;2
;;BES00CK;A;Czujnik indukcyjny M8x1;BES00CF;BALLUFF;H. Elek.;-;-;H;-;-;-;10
;;z łb. walc. gn. 6kąt. M10x35;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;34
;;AN 131 - Schnor S;C;Schnorr;-;50HS/1.5026;H. Mech.;-;-;H;-;-;-;114
;;walcowy z gwintem 10x20;A;Kołek;ISO 7979D;FABORY;H. Mech.;-;-;H;-;-;;4
;;YSR-8-8-C;B;Amortyzator hydrauliczny M12x1;34571;FESTO;H. Mech.;-;-;H;-;-;-;2
1927;100;PRT-A0048408;A;Osłona 1;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;100;PRT-A0051693;A;Płytka dystansowa zaworu;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;2
-;-;z łb. walc. gn. 6kąt. M10x50;0;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;6
;;000.MAG.22.M6;B;Kostka zderzaka;000.MAG.22M6;45/1.0530;Promatik;-;-;M;-;-;-;14
1927;113;PRT-A0050290;A;Kątownik bazujący;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;2
1927;113;PRT-A0050293;A;Listwa wiążąca 1;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;2
1927;113;PRT-A0050291;A;Podkładka;-;S235JR/1.0037;Laser;-;Czernić;-;-;-;-;22
1927;113;PRT-A0050296;A;;;;;;;-;-;-;;2
;; Zawór zwrotny sterowany ASP330F-01-06S;B;Zawór zwrotny sterowany R1/8 (Fi 6);ASP330F-01-06S;SMC;H. Mech.;-;-;H;-;-;;1
;;zwykła - M10;A;Podkładka;DIN 125;FABORY;H. Mech.;-;-;H;-;-;;16
;-;KQ2H04-M5N1;0;Złącze wtykowe proste;;SMC;H. Mech.;-;-;H;-;-;;1
;;Z łbem 6-kąt M6x35;A;Śruba;DIN 931;FABORY;H. Mech.;-;-;H;-;-;-;24
;;GRLARQS 186;C;Zawór dławiąco - zwrotny;GRLARQS 186;RQS;H. Mech.;-;-;H;-;-;-;5
1927;113;PRT-A0050292;A;Płytka podnosząca;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;1
1927;113;PRT-A0050305;A;Płytka bazowa;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;1
;;Z łbem 6-kąt M10x45;0;Śruba;DIN 931;FABORY;H. Mech.;-;-;H;-;-;-;4
1927;113;PRT-A0050289;A;Wałek prowadzący;-;REXROTH;Skrawanie;-;Czernić;-;-;-;Wykonać z wałka handlowego;2
;;Domyślna;B;Siłownik;CD55B63-50;SMC;-;-;-;H;-;-;-;1
;;WAI 18 K;B;Kolanko;-;RQS;H. Mech.;-;-;H;-;-;-;1
1927;113;PRT-A0050285;A;Płytka bazowa;-;S235JR/1.0037;Laser;-;-;-;-;S;-;1
1927;113;PRT-A0050288;A;Płytka dolna;-;S235JR/1.0037;Laser;-;-;-;-;S;-;2
1927;113;PRT-A0050287;A;Belka;-;S235JR/1.0037;Skrawanie;-;-;-;-;S;Rura stalowa 80x80x4;1
1927;113;PRT-A0050286;A;Zastrzał;-;S235JR/1.0037;Laser;-;-;-;-;S;-;8
1927;113;PRT-A0058354;A;Zaślepka 1;-;S235JR/1.0037;Laser;-;-;-;-;S;-;1
1927;113;PRT-A0050284;A;Zaślepka 2;-;S235JR/1.0037;Laser;-;-;-;-;-;-;1
1927;113;PRT-A0050295;A;Śruba sprzęgająca;-;40HMQT/1.7225 +QT;Skrawanie;40 HRC±2HRC;Czernić;-;-;-;-;1
;;Łożysko liniowe LMF25UU;A;Łożysko liniowe z kołnierzem okrągłym przedłużane;LMF25LUU;-;H. Mech.;-;-;H;-;-;-;2
1927;100;PRT-A0048365;A;Koryto kablowe 100x200;-;BAKS;-;-;-;-;-;-;-;1
1927;102;PRT-A0056290;A;Uchwyt głowicy 1;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;3
1927;100;PRT-A0051696;A;Płytka pneumatyki 1;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;;DA400 18RM;A;Zawór dozujący;-;DAVTECH;H. Mech.;-;-;H;-;-;-;2
1927;100;ASM-A0008275;A;Transporter górny;BS 2/K;Złożenie;-;-;-;-;-;-;-;1
1927;999;PRT-A0064654-Lustro;A;Wspornik płytki;-;1.2312 (40CrMnMoS8-6);Skrawanie;-;Czernić;-;-;-;-;6
1927;999;PRT-A0064651;A;Wałeczek mod;-;4H13/1.4034;Skrawanie;32 HRC±2HRC;-;-;-;-;-;6
;;DIN 439;C;Nakrętka niska;DIN 439 M10;FABORY;H. Mech.;-;-;H;-;-;-;18
1927;999;PRT-A0044773 - Lustro;A;Podstawka;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;3
1927;999;PRT-A0044773;A;Podstawka;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;3
1927;999;PRT-A0044727;A;Podpora;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;3
1927;999;PRT-A0044352;A;Mocowanie trzpienia;-;4H13/1.4034;Skrawanie;-;-;-;-;-;-;12
;;z łb. walc. gn. 6kąt. M5x16;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;12
1927;999;PRT-A0064654;A;Wspornik płytki;-;1.2312 (40CrMnMoS8-6);Skrawanie;-;Czernić;-;-;-;-;6
1927;999;PRT-A0064470-Lustro;A;Podpora kołkowania;-;4H13/1.4034;CNC;32 HRC±2HRC;-;-;-;-;-;3
;;walcowy 8x22;G;Kołek;DIN 6325;FABORY;H. Mech.;-;-;H;-;-;;12
1927;999;PRT-A0044757 - Lustro;A;Podstawka;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;3
1927;999;PRT-A0044757;A;Podstawka;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;3
1927;999;PRT-A0044339;A;Śruba podporowa;;40H/1.7035;Skrawanie;32 HRC±2HRC;Czernić;-;-;-;;6
1927;999;PRT-A0064713;A;Podkładka;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;6
1927;999;PRT-A0064653;A;Płytka wałeczka;-;S235JR/1.0037;Laser;-;Czernić;-;-;-;-;6
1927;999;PRT-A0064470;A;Podpora kołkowania;-;4H13/1.4034;CNC;32 HRC±2HRC;-;-;-;-;-;3
1927;999;PRT-A0044727 - Lustro;A;Podpora;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;3
1927;999;PRT-A0044737;A;Śruba podporowa długa;;40H/1.7035;Skrawanie;32 HRC±2HRC;Czernić;-;-;-;;12
1927;999;PRT-A0044356;A;Trzpień pozycjonujący;-;4H13/1.4034;Skrawanie;32 HRC±2HRC;-;-;-;-;-;12
;;0000_Stanowiska_L znacznik;C;;;;;;;;;;;3
;;ASM-A0008366;B;Model 3D Klamka - BMW G45 STRONA PRZECIWNA;;;;;;-;-;-;;3
;;0000_Stanowiska_P znacznik;C;;;;;;;;;;;3
0;;ASM-A0006186;A;Model 3D Klamka - BMW G45;;;;;;;;;;3
1927;100;PRT-A0061904;A;Osłona 8;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;100;PRT-A0051698;A;Płytka pneumatyki 2;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;;IOLG2PN-03208R01;A;IO-Link Master;6053253;SICK;H. Elek.;-;-;H;-;-;-;1
1927;100;PRT-A0057149;A;Osłona 2;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;100;PRT-A0051700;A;Uchwyt gniazda elektrycznego;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;-;SY7320-5YO-02F-F2;0;Zawór pneumatyczny 5/3;;SMC;H. Mech.;-;-;H;-;-;;3
;-;MVP12 DI16 IOL;0;Moduł;59401;MURRELEKTRONIK;H. Elek.;-;-;H;-;-;;2
;;z łb. walc. gn. 6kąt. M6x16;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;12
;;zwykła - M8;A;Podkładka;DIN 125;FABORY;H. Mech.;-;-;H;-;-;;120
;;DIN 439;C;Nakrętka niska;DIN 439 M16;FABORY;H. Mech.;-;-;H;-;-;-;30
1927;100;PRT-A0050274;A;Śruba podpierająca;07820.160.040;Materiał <nieokreślony>;Skrawanie;-;-;-;-;-;Wykonać z elemntu handlowego firmy FABORY 07820.160.040;30
1927;107;PRT-A0050272;A;Płytka pionowa uchwytu 2;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;12
;;z łb. walc. gn. 6kąt. M6x22;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;12
1927;107;PRT-A0050273;A;Płytka pozioma uchwytu 2;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;12
;;096H10630E;B;Nakrętka młoteczkowa;096H10630E;FATH;H. Mech.;-;-;H;-;-;-;60
1927;100;PRT-A0057018;A;Osłona 6;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;100;PRT-A0051654;A;Osłona 4;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;115;PRT-A0059038-Lustro;A;;;;;;;;-;-;;1
1927;115;PRT-A0059060;A;Uchwyt rynny;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;2
-;-;z łb. walc. gn. 6kąt. M5x12;0;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;12
1927;115;PRT-A0059005;A;Prowadnik kablowy;14.1.028.0-114.12PZ;IGUS;H. Mech.;-;-;H;-;-;;2
1927;115;PRT-A0059011;A;Osłona 5;-;PC /poliweglan;Skrawanie;-;-;-;-;-;-;1
1927;115;PRT-A0059038;A;Płytka szyny;-;EN AW 7021/C330;Skrawanie;-;Anodować;-;-;-;-;1
1927;115;PRT-A0059024;A;Rama 1;-;Profile BOSCH;H. Mech.;-;-;P;-;-;-;1
1927;115;PRT-A0059002;A;Listwa montażowa;3045.1212;GELBAU;H. Elek.;-;-;H;-;-;-;1
1927;115;PRT-A0059030;A;Rama ruchoma;-;Profile BOSCH;H. Mech.;-;-;P;-;-;-;1
1927;115;PRT-A0059050;A;Osłona ruchoma;-;PC /poliweglan;-;-;-;-;-;-;-;1
1927;115;PRT-A0059052-Lustro;A;;;S235JR/1.0037;;;;;-;-;;1
1927;115;PRT-A0059054;A;Mocowanie czujnika magnetycznego;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;1
1927;115;PRT-A0059032;A;Mocowanie siłownika;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;1
1927;115;PRT-A0059062;A;Uchwyt prowadnika;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
-;-;z łb. walc. gn. 6kąt. M4x8;0;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;16
1927;115;PRT-A0059004;A;Szyna;HGR15R;;H. Mech.;-;-;H;-;-;;2
1927;115;PRT-A0059016;A;Osłona 6;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;Kolor czarny;1
;;D5032;A;Wspornik montażowy;D5032;SMC;H. Mech.;-;-;H;-;-;-;1
1927;115;PRT-A0059044;A;Osłona 3;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;;HGL15CAZ0H;C;Wózek;HGL15CAZ0H;HIWIN;H. Mech.;-;-;H;-;-;-;4
1927;115;PRT-A0059028;A;Rama 2;-;Profile BOSCH;H. Mech.;-;-;P;-;-;-;1
1927;115;PRT-A0059046;A;Osłona 1;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;115;PRT-A0059042;A;Rama 3;-;Profile BOSCH;H. Mech.;-;-;P;-;-;-;1
1927;115;PRT-A0059058;A;Rynna prowadnika;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;1
;-;CP96SDB32-460C;0;Siłownik pneumatyczny;;SMC;H. Mech.;-;-;H;-;-;;1
1927;115;PRT-A0059036-Lustro;A;;;;;;;;-;-;;1
1927;115;PRT-A0059056;A;Mocowanie czujnika magnetycznego;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;1
-;-;z łb. walc. gn. 6kąt. M5x16;0;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;16
1927;115;PRT-A0059034;A;Uchwyt tłoczyska;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;1
1927;115;PRT-A0059064;A;Mocowanie przycisku;-;S235JR/1.0037;Laser;-;Malować RAL 7045;-;-;-;-;1
1927;115;PRT-A0059036;A;Kątownik wózków;-;EN AW 7021/C330;Skrawanie;-;Anodować;-;-;-;-;1
1927;115;PRT-A0059018;A;Osłona 7;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;;1
;;C5032;A;Wspornik montażowy;C5032;SMC;H. Mech.;-;-;H;-;-;-;1
;;3 842 532 205;A;Łącznik profilu 40 - 45st.;3 842 532 205;REXROTH;H. Mech.;-;-;H;-;-;-;4
1927;115;PRT-A0059025-Lustro;A;;;S235JR/1.0037;;;;;-;-;;1
1927;115;PRT-A0059003;A;Listwa przyciskowa;3100.1610;EPDM;H. Elek.;-;-;H;-;-;-;1
1927;115;PRT-A0059026;A;Profil boczny;-;Profile BOSCH;H. Mech.;-;-;P;-;-;-;2
1927;115;PRT-A0059048;A;Płytka wzmacniająca;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;2
;;GKM10-20;B;Końcówka widełkowa;GKM10-20;SMC;H. Mech.;-;-;H;-;-;-;2
1927;115;PRT-A0059025;A;Osłona 8;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;115;PRT-A0059052;A;Osłona 2;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;;z łb. walc. gn. 6kąt. M6x25;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;1
1927;100;PRT-A0051697;A;Rynna prowadnika;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;1
1927;100;PRT-A0051699;A;Rynna okablowania;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;100;PRT-A0048598;A;Osłona 2;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;000;PRT-A0064316;A;Mocowanie kuwety;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;S;-;2
;;Domyślna;G;Czujnik fotoelektryczny;E3T-FT14-M5J;OMRON;H. Elek.;-;-;H;-;-;-;6
1927;102;PRT-A0073065;0;Uchwyt bramek (nadajnik);-;PA13/3.3547;Laser;-;-;-;-;-;-;1
1927;102;PRT-A0056284;A;Osłona;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;;z łb. walc. gn. 6kąt. M6x8;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;2
1927;102;PRT-A0056212;A;Płyta bazowa transportera 1;-;EN AW 7021/C330;Skrawanie;-;Anodować;-;-;-;-;1
;;z łb. walc. gn. 6kąt. M6x12;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;1
1927;102;PRT-A0073071;0;Tulejka dystansowa;-;S235JR/1.0037;Skrawanie;-;-;-;-;-;-;8
;;walcowy z gwintem 6x20;B;Kołek;ISO 7979D;FABORY;H. Mech.;-;-;H;-;-;;4
1927;102;PRT-A0056259;A;Mocowanie osłony;-;EN AW 7021/C330;Skrawanie;-;Anodować;-;-;-;-;2
1927;102;PRT-A0056214;A;Dystans mocujący;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;2
1927;102;PRT-A0056286;A;Kostka zabezpieczająca;-;EN AW 7021/C330;Skrawanie;-;Anodować;-;-;-;-;2
;;z łb. walc. gn. 6kąt. M5x20;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;1
;;OD1-B150F0AQ14;B;Dalmierz;6052326;SICK;H. Elek.;-;-;H;-;-;-;4
1927;102;PRT-A0056218;A;Ogranicznik;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;2
1927;102;PRT-A0073068;0;Uchwyt bramek (odbiornik);-;PA13/3.3547;Laser;-;-;-;-;-;-;1
;;walcowy z gwintem 6x18;B;Kołek;ISO 7979D;FABORY;H. Mech.;-;-;H;-;-;;4
1927;102;PRT-A0056808;A;Płyta bazowa transportera 2;-;EN AW 7021/C330;Skrawanie;-;Anodować;-;-;-;-;1
1927;102;PRT-A0056151;A;Uchwyt czujnika;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;1
1927;100;PRT-A0073073;0;Uchwyt czujnika;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;2
1927;100;PRT-A0051695;A;Płytka łącząca;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;2
;-;SY5120-5LOU-01F-Q;0;Zawór 5/2 monostabilny;-;Materiał <nieokreślony>;H. Mech.;-;-;H;-;-;-;2
1927;100;PRT-A0061889;A;Uchwyt osłony;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;3
1927;100;PRT-A0050269;A;Uchwyt osłony;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;2
;;SX5000-16-1A;A;Wspornik boczny;-;SMC;H. Mech.;-;-;H;-;-;-;2
1927;109;PRT-A0050365;A;Kątownik mocujący;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;2
1927;109;PRT-A0050361;A;Płyta robota;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;1
;;bez łba, koniec płaski M8x30;D;Śruba;DIN 913;FABORY;H. Mech.;-;-;H;-;-;kl. 8.8;8
1927;109;PRT-A0050362;A;Rama spawana robota;-;S235JR/1.0037;Konstrukcja spawana;-;-;-;-;S;-;1
1927;109;PRT-A0050366;A;Płytka stopki;-;S235JR/1.0037;Laser;-;-;-;-;S;-;4
1927;109;PRT-A0050364;A;Śruba regulacji;-;C45/1.0503;Skrawanie;-;Czernić;-;-;S;-;4
;;z łb. walc. gn. 6kąt. M12x55;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;4
;;sprężysta 12,2;0;Podkładka;DIN 127B;FABORY;H. Mech.;-;-;H;-;-;-;4
1927;109;PRT-A0057197;A;Płytka mocująca 1;-;S235JR/1.0037;Laser;-;-;-;-;S;-;2
1927;109;PRT-A0050363;A;Płytka kotwienia;-;C45/1.0503;Laser;-;-;-;-;S;-;4
1927;109;PRT-A0050367;A;Płyta dolna stabilizująca;-;S235JR/1.0037;Laser;-;-;-;-;S;-;1
;;zwykła - M12;A;Podkładka;DIN 125;FABORY;H. Mech.;-;-;H;-;-;;4
1927;100;PRT-A0057026;A;Osłona 7;-;S235JR/1.0037;Laser;-;-;-;-;-;-;1
;;SY5120-5YO-C6F-F2-Q;A;Zawór pneumatyczny 5/2 monostabilny;;SMC;H. Mech.;-;-;H;-;-;;9
1927;106;PRT-A0050276;A;Płytka pozioma uchwytu 1;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;18
-;-;z łb. walc. gn. 6kąt. M10x35;0;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;36
-;-;z łb. walc. gn. 6kąt. M8x40;0;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;72
1927;106;PRT-A0050275;A;Płytka pionowa uchwytu 1;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;18
-;-;z łb. walc. gn. 6kąt. M6x20;0;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;36
1927;100;PRT-A0057011;A;Osłona 5;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;100;PRT-A0051656;A;Tulejka dystansowa;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;10
1927;000;PRT-A0057525;0;Blaszka bazująca;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;1
1927;300;PRT-A0058345;A;Ramka smarowania;;Profile BOSCH;H. Mech.;---;-;P;-;-;;1
-;-;DAS30 05CR;0;Zawór dozujący;-;DAVTECH;H. Mech.;-;-;H;-;-;-;2
1927;300;PRT-A0058340;A;Osłona rozbryzgu I;-;PC /poliweglan;Osłona;-;-;-;-;-;-;1
1927;300;PRT-A0058342;A;Gniazdo smarowania;;4H13/1.4034;Skrawanie;-;-;;-;-;;1
1927;300;PRT-A0058343;A;Blacha dozownika;;S235JR/1.0037;Laser;-;Malować RAL 7045;;;;;2
1927;300;PRT-A0058338Lustro;A;Nakładka boczna;;4H13/1.4057;Skrawanie;-;-;;-;-;;1
;;Decathlon-Bidon;A;;;Materiał <nieokreślony>;;;;H;;;;1
;;Decathlon-Koszyk-Bidonu;A;;;ALUSTAR;;;;H;;;;1
1927;300;PRT-A0058344;A;Podstawa ociekowa;;PA13/3.3547;Skrawanie;-;Anodować;;-;-;;1
1927;300;PRT-A0058341;A;Osłona rozbryzgowa II;-;PC /poliweglan;Osłona;-;-;-;-;-;-;1
