Projekt_numer;Projekt_zespół;ID. Części;Rewizja;Opis;Numer katalogowy;Materiał;Typ;Obróbka cieplna;Powłoka;Handlowe;Zużywające;Spawanie;Uwagi;Liczba odniesień
2013;;Tulejka centrująca 186717 ZBH-7;A;;;FESTO;;;;;-;-;;3
2013;;16BD;A;;;;;;;;-;-;;1
2013;;16;A;;;;;;;;-;-;;1
2013;;16M;A;;;;;;;;-;-;;1
2013;;16;A;;;;;;;;-;-;;1
2013;;1403.TG.55.04.70;A;;;PA6 (2017A);;;Anodować;;-;-;;1
2013;;1403.TG.55.04.78;A;;;40H;;;Czernić;;-;-;;1
2013;;1403.TG.55.04.36-Płytka zamykająca;A;;;0H18N9;;;;;-;-;;2
2013;;Śruba K0307.06050;A;;;KIPP;;;;;-;-;;1
2013;;Łożysko liniowe KB2045UU (20x32x45);A;;;AKCESORIA CNC;;;;;-;-;;4
2013;;1403.TG.55.04.66;A;;;50HS;;40 HRC ±2HRC;Czernić;;-;-;;1
2013;;1403.TG.55.04.62;A;;;PA6 (2017A);;;Anodować;;-;-;;1
2013;;1403.TG.55.04.52;A;;;45;;32 HRC ±2HRC;Czernić;;-;-;;1
2013;;1403.TG.55-FESTO-Napęd obrotowy1411392 DSM-16-270-HD---(Kol);A;;;;;;;;-;-;;1
2013;;1403.TG.55-FESTO-Napęd obrotowy548374 DYEF-M10-Y1F_P;A;;;;;;;;-;-;;2
2013;;1403.TG.55-FESTO-Napęd obrotowyDIN-912 - M4x18(F);A;;;;;;;;-;-;;2
2013;;1403.TG.55-FESTO-Napęd obrotowy342621 DSM-16_NS;A;;;;;;;;-;-;;2
2013;;1403.TG.55-FESTO-Napęd obrotowy704062 DSM-16-BL---(HZ);A;;;;;;;;-;-;;1
2013;;1403.TG.55-FESTO-Napęd obrotowy1411392 DSM-16-270-HD---(Geh);A;;;;;;;;-;-;;1
2013;;1403.TG.55-FESTO-Napęd obrotowy396998 YSRW M10X1-3_5-13;A;;;;;;;;-;-;;2
2013;;1403.TG.55-FESTO-Napęd obrotowy704063 DSM-16-BR---(HZ);A;;;;;;;;-;-;;1
2013;;1403.TG.55-SMC-Siłownik _MGPL12_40_0__BODY_2;A;;;;;;;;-;-;;1
2013;;1403.TG.55-SMC-Siłownik _MGPL12_40_0__ROD_4;A;;;;;;;;-;-;;1
2013;;1403.TG.55-SMC-Siłownik _M_5P_MGP_6;A;;;;;;;;-;-;;2
2013;;M8X1.25;A;;;;;;;;-;-;;1
2013;;20;A;;;;;;;;-;-;;4
2013;;20M;A;;;;;;;;-;-;;1
2013;;20;A;;;;;;;;-;-;;1
2013;;22;A;;;;;;;;-;-;;1
2013;;1403.TG.55.04.79;A;;;0H18N9;;;;;-;-;;1
2013;;1403.TG.55.04.24;A;;;40H;;32 HRC ±2HRC;Czernić;;-;-;;1
2013;;1403.TG.55.04.20-Zderzak;A;;;40HMQT;;28 HRC ±2HRC;Czernić;;-;-;;4
2013;;Mufa połączeniowa SKD-10X12-M5;A;;;WURTH;;;;;-;-;;6
2013;;Szyna HGR15R;A;;; HIWIN;;;;;-;-;;1
2013;;1403.TG.55.04.13;A;;;PA6 (2017A);;;Anodować;;-;-;;1
2013;;1403.TG.55.04.34-Tuleja dystansowa;A;;;PA6/PA11;;;Anodować;;-;-;;2
2013;;1403.TG.55.04.31-Wałek;A;;;REXROTH;;;Czernić;;-;-;;2
2013;;Zawór zwrotny sterowany 530030 HGL-1_8-B;A;;;FESTO;;;;;-;-;;1
2013;;Śruba pasowana M5 Ø6;A;;;ISO 7379;;;;;-;-;;1
2013;;1403.TG.55.04.62;A;;;PA6 (2017A);;;Anodować;;-;-;;1
2013;;1403.TG.55.04.15;A;;;0H18N9;;;;;-;-;;1
2013;;1403.TG.55.04.59;A;;;40H;;32 HRC ±2HRC;Czernić;;-;-;;1
2013;;1403.TG.55.04.63;A;;;0H18N9;;;;;-;-;;1
2013;;1403.TG.55.04.65;A;;;50HS;;40 HRC ±2HRC;Czernić;;-;-;;1
2013;;1403.TG.55.04.19-gniazdo klamki;A;;;POM C czarny;;;;;-;-;;1
2013;;1403.TG.55.04.67;A;;;45;;;Czernić;;-;-;;1
2013;;1403.TG.55.04.74;A;;;PA6 (2017A);;;Anodować;;-;-;;1
2013;;Śruba K0307.08056;A;;;KIPP;;;;;-;-;;5
2013;;Łożysko liniowe KB 0825UU (08x16x25);A;;;AKCESORIA CNC;;;;;-;-;;3
2013;;1403.TG.55.04.29;A;;;0H18N9;;;;;-;-;;2
2013;;1403.TG.55.04.54;A;;;40H;;32 HRC ±2HRC;Czernić;;-;-;;1
2013;;1403.TG.55.04.28;A;;;0H18N9;;;;;-;-;;1
2013;;Szyna HGR15T;A;;; HIWIN;;;;;-;-;;1
2013;;Końcówka widełkowa GKM8-16;A;;;SMC;;;;;-;-;;1
2013;;1403.TG.55.04.58;A;;;45;;;Czernić;;-;-;;1
2013;;1403.TG.55.04.37;A;;;REXROTH;;;;;-;-;;4
2013;;1403.TG.55.04.51;A;;;45;;32 HRC ±2HRC;Czernić;;-;-;;1
2013;;M10X1.25;A;;;;;;;;-;-;;1
2013;;32;A;;;;;;;;-;-;;4
2013;;32M;A;;;;;;;;-;-;;1
2013;;32;A;;;;;;;;-;-;;1
2013;;34;A;;;;;;;;-;-;;1
2013;;FIPA-Przyssawka 21.009.148.19 +SMC-Adapter ZPT1-A5;A;;;FIPA;;;;;-;-;;4
2013;;1403.TG.55.04.25;A;;;40H;;32 HRC ±2HRC;Czernić;;-;-;;1
2013;;1403.TG.55.04.68-Wypychacz WH-025160;A;;;FCPK BYTÓW;;;;;-;-;;1
2013;;1403.TG.55.04.17;A;;;PA6 (2017A);;;Anodować;;-;-;;1
2013;;1403.TG.55.14 płyta ślizgowa;A;;;0H18N9;;;;;-;-;;5
2013;;Tuleja-K0362.12;A;K0362-Cylindrical sleeves (old family-no.: 03188);;KIPP;;;;;-;-;;2
2013;;1403.TG.55.02.01 kostka wałka;A;;;40H;;40 HRC ±2HRC;Czernić;;-;-;;1
2013;;1403.TG.55.02.03 tulejka prowadząca;A;;;40H;;40 HRC ±2HRC;Czernić;;-;-;;1
2013;;1403.TG.55.16;A;-;;0H18N9/1.4301;Laser;;;-;-;-;-;1
2013;;1403.TG.55.01 płyta narzędzia;A;;;PA6 (2017A);;;Anodować;;-;-;;1
2013;;1403.TG.55.13 płytka zderzakowa;A;;;40H;;;Cynkować na czarno;;-;-;;2
;;SY313-5LOU-C6-Q;A;-;-;SMC;-;-;-;H;-;-;-;2
;;IN 41-S-M8-PNP-1325755;B;Czujnik indukcyjny;1325755;SCHUNK;H. Elek.;-;-;H;-;-;-;2
1403;;1403.AM.03.04;A;Osłona konektorka;-;PA 6 /Poliamid;CNC;-;-;-;-;-;-;1
;;Robot-RV-7FL;B;;;MITSUBISHI;;-;-;H;-;-;;1
;;SY3120-5LOU-C6-Q;B;-;-;SMC;-;-;-;H;-;-;-;1
1403;;1403.AM.03.01;A;Płytka mocująca;-;PA6/3.1325;CNC;-;Anodować;-;-;-;-;2
;;SWK-011-SIP-0302318;B;Konstrola skoku tłoka;SWK-011-SIP-0302318;SCHUNK;H. Mech.;-;-;H;-;-;-;1
1403;;1403.AM.03.07-Tulejka dystansowa;A;;;0H18N9;;;;;;;;4
;;SWK 011-000-000-0302316;B;System szybkiej wymiany;0302316;SCHUNK;H. Mech.;-;-;H;-;-;-;1
1403;;1403.AM.03.02;A;Adapter robota;-;PA9/3.4365;Skrawanie;-;Anodować;-;-;-;-;1
;;SWO-A15-K-9936357;A;;;SCHUNK;;-;-;H;-;-;;1
;;SS5Y3-20-03-00F-Q;B;Wyspa zaworowa;-;SMC;H. Mech.;-;-;H;-;-;-;1
1403;;1403.AM.04.05-Mocowanie lasera;A;;;45;;;Czernić;;;;;4
;;22430;B;Oprawa punktowa 50W Gx5;22430;HANDLOWE;H. Mech.;-;-;H;-;-;Oprawa punktowa 50W Gx5,3W 12V IP20 DALLA CT-DTO50-W OPR.HALOGEN;3
;;Profil 40x40 L=320;K;Profil 40x40;3 842 993 120;Profile BOSCH;H. Mech.;-;-;H;-;-;-;1
1403;;1403.AM.04.08-Kostka regulacji;A;;;45;;;Czernić;;;;;1
;;Profil 40x40 L=230;K;Profil 40x40;3 842 993 120;Profile BOSCH;H. Mech.;-;-;H;-;-;-;1
1403;;1403.AM.04.11;A;Osłona lasera;-;St3S/1.0038;Laser;-;Malować RAL 1003 (żółty);-;-;-;-;1
;;SZ 2400.500;C;Przepust wtykowy;SZ 2400.500;RITTAL;H. Mech.;-;-;H;-;-;-;1
;;KKC 4040 L=350;A;Korytko grzebieniowe 40x40;553013;KLEMSAN;H. Elek.;-;-;H;-;-;-;1
;;BMS CU-M-D12-B040-00;C;Mocowanie;BMS CU-M-D12-B040-00;BALLUFF;H. Mech.;-;-;H;-;-;-;2
1403;;1403.AM.04.03 -Płyta regulacji lasera;A;;;PA6 (2017A);;;;;;;;1
;;KKC 4040 L=200;A;Korytko grzebieniowe 40x40;553013;KLEMSAN;H. Elek.;-;-;H;-;-;-;1
;;Profil 80x40 L=230;B;Profil 80x40;3 842 993 130;Profile BOSCH;H. Mech.;-;-;P;-;-;-;1
1403;;1403.AM.04.12.10;A;Trzpień prowadzący;-;REXROTH;Skrawanie;-;-;-;-;-;-;2
1403;;1403.AM.04.12.04;A;Mocowanie siłownika;-;45/1.0530;Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;1
;;LME12UU;A;Łożysko liniowe;-;SKF;H. Mech.;-;-;H;-;-;-;8
1403;;1403.AM.04.12.01;A;Kostka mocująca;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
1403;;1403.AM.04.12.05;A;Mocowanie siłownika;-;45/1.0530;Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;1
;;D11840;B;Sprężyna naciskowa;-;TEVEMA;H. Mech.;-;-;H;Z;-;-;2
1403;;1403.AM.04.12.07;A;Kostka mocująca;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
;;K0406.301001;A;Pierścień osadczy D=10;K0406.301001;KIPP;H. Mech.;-;-;H;-;-;-;1
1403;;1403.AM.04.12.11;A;Blacha osłony lasera;-;St3S/1.0038;Laser;-;Malować RAL 1003 (żółty);-;-;-;-;1
1403;;1403.AM.04.12.08;A;Mocowanie siłownika;-;45/1.0530;Skrawanie;-;Anodować;-;-;-;-;1
1403;;1403.AM.04.12.02;A;Obsada łożyskowa;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;2
1403;;1403.AM.04.12.06;A;Trzpień;-;40HM/1.7225;Skrawanie;40 HRC±2HRC;Czernić;-;-;-;-;1
;;D11598B;B;Sprężyna naciskowa;-;TEVEMA;H. Mech.;-;-;H;-;-;-;2
1403;;1403.AM.04.12.09;A;Pręt prowadzący;-;REXROTH;Skrawanie;-;-;-;-;-;-;2
;;z łbem kulistym M3x8;0;Śruba;ISO 7380;FABORY;H. Mech.;-;-;H;-;-;-;9
;;K0406.300801;B;Pierścień osadczy D=8mm;K0406.300801;KIPP;H. Mech.;-;-;H;-;-;-;6
1403;;1403.AM.04.12.12;A;Blacha osłony lasera;-;St3S/1.0038;Laser;-;Malować RAL 1003 (żółty);-;-;-;-;1
;;bez łba, koniec płaski M4x16;D;Śruba;DIN 913;FABORY;H. Mech.;-;-;H;-;-;kl. 8.8;4
1403;;1403.AM.04.12.01 lustro;A;Kostka mocująca;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
1403;;1403.AM.04.12.03;A;Obsada łożyskowa;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;2
1403;;1403.AM.04.12.07 lustro;A;Kostka mocująca;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
1403;;1403.AM.04.06-Płytka regulacji;A;;;45;;;Czernić;;;;;1
;;HLDR-GX5,3-72109;B;Oprawka GX5,3 ceramiczna;HLDR-GX5,3-72109;HANDLOWE;H. Mech.;-;-;H;-;-;-;3
;;Śruba S- M11;A;;;;;-;-;H;-;-;;1
;;Profil 40x40 L=319;K;Profil 40x40;3 842 993 120;Profile BOSCH;H. Mech.;-;-;H;-;-;-;2
1403;;1403.AM.04.09-Mocowanie oświetlenia;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;1
1403;;1403.AM.04.01-Płyta główna zespołu znakowania laserowego;A;;;PA6 (2017A);;;;;;;;1
;;KKC 4040 L=310;A;Korytko grzebieniowe 40x40;553013;KLEMSAN;H. Elek.;-;-;H;-;-;-;1
1403;;1403.AM.04.04-Profil regulacji lasera;A;;;BOSCH REXROTH;;;;;;;;1
;;18473;B;Żarówka LED 3W GX5,3W 12V;18473;HANDLOWE;H. Elek.;-;-;H;-;-;Żarówka LED 3W GX5,3 12V AC DC 24 LED24 SMD MR16-WW ciepłobiała;3
;;Profil 80x40 L=170;B;Profil 80x40;3 842 993 130;Profile BOSCH;H. Mech.;-;-;P;-;-;-;1
;;Czujnik magnetyczny kodowany;A;;;ALLEN-BRADLEY;;-;-;H;-;-;;2
1403;;1403.AM.04.07-Zaślepka regulacji;A;;;St3S;;;Czernić;;;;;1
;;K-1010 plus;A;;;MACSA ID;;-;-;H;-;-;;1
;;Profil 40x40 L=300;K;Profil 40x40;3 842 993 120;Profile BOSCH;H. Mech.;-;-;H;-;-;-;1
1403;;1403.AM.04.10-Kostka regulacji;A;;;45;;;Czernić;;;;;1
;;Profil 40x40 L=160;K;Profil 40x40;3 842 993 120;Profile BOSCH;H. Mech.;-;-;H;-;-;-;1
;;SZ 2400.300;B;Przepust wtykowy;SZ 2400.300;RITTAL;H. Mech.;-;-;H;-;-;-;1
;;BMS CS-M-D12-IZ;B;Mocowanie;BMS CS-M-D12-IZ;BALLUFF;H. Mech.;-;-;H;-;-;-;2
1403;;1403.AM.04.02-Blacha przepustów kablowych;A;;;0H18N9;;;;;;;;1
;;KKC 4040 L=240;A;Korytko grzebieniowe 40x40;553013;KLEMSAN;H. Elek.;-;-;H;-;-;-;1
1403;;1403.AM.14.07 -Osłona dolna przenośnika;A;;;0H18N9 /1.4301;;---;---;;;;;1
;;Pas transportowy;A;;;YONGLI;;-;-;H;-;-;;1
1403;;1403.AM.13.03 - Rynna pasa rozładunek;A;;;1.4301(OH18N9);;---;---;;;;;1
1403;;1403.AM.13.06 - Osłona transporter;A;;;St3S;;---;Malować RAL 7045;;;;;1
1403;;1403.AM.13.04 - Rynna pasa załadunek;A;;;1.4301(OH18N9);;---;---;;;;;1
1403;;1403.AM.13.01 - Rama transportera;A;;;BOSCH REXROTH;;---;---;;;;;1
0;;3 842 993 411;C;Profil wieszakowy 30x15;3 842 993 411;REXROTH;H. Mech.;-;-;H;-;-;-;2
;;3 842 344 766;B;Pojemnik;3 842 344 766;REXROTH;H. Mech.;-;-;H;-;-;-;10
2013;600;PRT-A0076068;A;Wspornik;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (Ciemny szary);-;-;-;-;4
2013;600;PRT-A0076088;0;Wspornik tacki olejowej;-;DC01/1.0330;Laser;-;Malować RAL 7045 (Ciemny szary);-;-;-;-;1
2013;600;PRT-A0073142;0;Dach;-;PCV Spienione;Osłona;-;-;-;-;-;-;1
2011;200;PRT-A0072986 - lustro;A;Kątownik NOK;-;S235JR/1.0037;Laser;-;Malować RAL 3020 (czerwony);-;-;-;-;2
;;F3SG-4RA0960-14;A;Kurtyna bezpieczeństwa;F3SG-4RA0960-14;OMRON;H. Mech.;-;-;H;-;-;-;4
;;F39_LGF;A;Mocowanie kurtyny;-;OMRON;H. Elek.;-;-;H;-;-;-;12
2013;600;PRT-A0073140;B;Osłona kurtyny;;S235JR/1.0037;Laser;-;Malować RAL 1003 (żółty);;-;-;;1
2013;600;PRT-A0073146;0;Płyta pneumatyki;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (Ciemny szary);-;-;-;-;2
2013;;SS5Y5-10-2306131353283114;0;-;-;Materiał <nieokreślony>;-;-;-;-;-;-;-;2
2011;200;PRT-A0073074;A;Pręt okragły;-;S235JR/1.0037;Skrawanie;-;Czernić;-;-;-;-;8
;;VP544-5DZ1-03F-M-X538;A;Zawory bezpieczne;-;SMC;H. Mech.;-;-;H;-;-;-;2
2011;200;PRT-A0073075;A;Osłona;-;PC /poliweglan;Osłona;-;-;-;-;-;-;2
2013;600;PRT-A0075910;0;Osłona;-;DC01/1.0330;Laser;-;Malować RAL 7045 (Ciemny szary);-;-;-;-;2
2013;600;PRT-A0073149;0;Blacha dolna;-;DC01/1.0330;Laser;-;Malować RAL 7045 (Ciemny szary);-;-;-;-;1
2013;600;PRT-A0075901;0;Osłona;-;DC01/1.0330;Laser;-;Malować RAL 7045 (Ciemny szary);-;-;-;-;1
2013;600;PRT-A0073161;0;Osłona boczna;-;PC /poliweglan;Osłona;-;-;-;-;-;-;2
2013;600;PRT-A0075887;0;Osłona;-;DC01/1.0330;Laser;-;Malować RAL 7045 (Ciemny szary);-;-;-;-;1
2013;600;PRT-A0076090;0;Tacka okapowa;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;1
2013;600;PRT-A0073158;0;Dach;-;PCV Spienione;Osłona;-;-;-;-;-;-;1
2013;600;PRT-A0076057;0;Osłona;-;DC01/1.0330;Laser;-;Malować RAL 7045 (Ciemny szary);-;-;-;-;1
2013;600;PRT-A0073159;0;Osłona tylna;-;DC01/1.0330;Laser;-;Malować RAL 7045 (Ciemny szary);-;-;-;-;1
2011;200;PRT-A0072986;A;Kątownik NOK;-;S235JR/1.0037;Laser;-;Malować RAL 3020 (czerwony);-;-;-;-;2
2013;600;PRT-A0073153;B;Osłona kurtyny;;S235JR/1.0037;Laser;-;Malować RAL 1003 (żółty);;-;-;;1
2013;600;PRT-A0073145;0;Osłona boczna;-;PC /poliweglan;Osłona;-;-;-;-;-;-;1
2013;600;PRT-A0075903;0;Osłona;-;DC01/1.0330;Laser;-;Malować RAL 7045 (Ciemny szary);-;-;-;-;1
2013;600;PRT-A0073150;0;Osłona tylna;-;DC01/1.0330;Laser;-;Malować RAL 7045 (Ciemny szary);-;-;-;-;1
2013;600;PRT-A0075899;0;Osłona;-;DC01/1.0330;Laser;-;Malować RAL 7045 (Ciemny szary);-;-;-;-;1
2013;600;PRT-A0073162;0;Osłona boczna;-;DC01/1.0330;Laser;-;Malować RAL 7045 (Ciemny szary);-;-;-;-;1
2013;600;PRT-A0075881;0;Blat stanowiska;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;1
2013;600;PRT-A0076088 - Lustro;0;Wspornik tacki olejowej;-;DC01/1.0330;Laser;-;Malować RAL 7045 (Ciemny szary);-;-;-;-;1
2013;600;PRT-A0073144;0;Osłona tył;-;DC01/1.0330;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
2013;600;PRT-A0076007;0;Łącznik;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (Ciemny szary);-;-;-;-;1
2013;600;PRT-A0073143;0;Blat stanowiska;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;1
2013;600;PRT-A0075977;B;Osłona kurtyny;-;S235JR/1.0037;Laser;-;Malować RAL 1003 (Żółty);-;-;-;-;1
2011;200;PRT-A0073009;A;Uchwyt kurtyny;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;2
2013;600;PRT-A0073165;0;Osłona boczna;-;DC01/1.0330;Laser;-;Malować RAL 7045 (Ciemny szary);-;-;-;-;1
;;VO 0412;B;Oprawa natynkowa;VO 0412;VOLTENO;H. Elek.;-;-;H;-;-;-;2
2013;600;PRT-A0075902;0;Osłona;-;DC01/1.0330;Laser;-;Malować RAL 7045 (Ciemny szary);-;-;-;-;1
2013;600;PRT-A0073160;0;Osłona tył;-;DC01/1.0330;Laser;-;Malować RAL 7045 (Ciemny szary);-;-;-;-;1
2013;600;PRT-A0075890;0;Osłona;-;DC01/1.0330;Laser;-;Malować RAL 7045 (Ciemny szary);-;-;-;-;1
2013;600;PRT-A0073163;0;Blacha dolna;-;DC01/1.0330;Laser;-;Malować RAL 7045 (Ciemny szary);-;-;-;-;1
;;098D080KG;D;Stopka 80kg;098D080KG;FATH;H. Mech.;-;-;H;-;-;-;6
;-;098DM16150M;0;Nóżka M16x150;098DM16150M;FATH;H. Mech.;-;-;H;-;-;-;6
;;sześciokątna M16;E;Nakrętka zwykła;DIN 934;FABORY;H. Mech.;-;-;H;-;-;;6
;;093T40801612R;A;Płytka stopki 40X80 M16;093T40801612R;FATH;H. Mech.;-;-;H;-;-;-;6
2013;600;PRT-A0075807;0;Rama stanowiska;-;Profile BOSCH;Promatik;-;-;P;-;-;-;1
;;zwykła - M16;A;Podkładka;DIN 125;FABORY;H. Mech.;-;-;H;-;-;;6
;;000.MAG.50 - M6 x30;H;Śruba separująca;000.MAG.50 - M6X30;PROMATIK;Promatik;40 HRC±2HRC;Czernić;O;Z;-;-;2
;-;CDQ2A25-20DMZ;0;Siłownik kompaktowy;CDQ2A25-20DMZ;SMC;H. Mech.;-;-;H;-;-;-;1
2013;200;PRT-A0072829;A;Płyta pozioma;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
;;DIN 439;C;Nakrętka niska;DIN 439 M6;FABORY;H. Mech.;-;-;H;-;-;-;1
2013;200;PRT-A0072807;A;Kostka sprzęgła;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;1
2013;200;PRT-A0072030;A;Końcówka wbijająca;-;4H13/1.4034;Skrawanie;40 HRC±2HRC;-;-;-;-;-;1
-;-;Z łbem 6-kąt M5x35;0;Śruba;DIN 931;FABORY;H. Mech.;-;-;H;-;-;-;2
;-;GRLARQS M56;0;Zawór dławiąco-zwrotny;GRLARQS M56;RQS;H. Mech.;-;-;H;-;-;-;6
0;;Czujnik analogowy MPS-025CLTP0;B;Czujnik analogowy;1079358;SICK;H. Elek.;-;-;H;-;-;-;1
;;000.MAG.50 - M5;A;Nóżka;-;C45/1.0503;Skrawanie;52 HRC±2HRC;Czernić;O;-;-;-;1
2013;200;PRT-A0072836;A;Kostka zderzaka;-;C45/1.0503;-;-;Czernić;-;-;-;-;1
2013;200;PRT-A0072827;A;Płyta pionowa;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
;;MGWR12 L=90mm 3 otw. sym.;D;Szyna;MGWR12;HIWIN;H. Mech.;-;-;H;-;-;-;1
2013;200;PRT-A0072033;A;Płyta wbijania;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;1
2013;200;PRT-A0072995;A;Kostka zderzaka;-;45/1.0530;Promatik;-;Czernić;-;-;-;-;3
;;bez łba, koniec płaski M5x40;D;Śruba;DIN 913;FABORY;H. Mech.;-;-;H;-;-;kl. 8.8;2
2013;200;PRT-A0072830;A;Żebro;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;2
;;JA30-10-125;A;Sprzęgło siłownika;JA30-10-125;SMC;H. Mech.;-;-;H;-;-;;3
2013;200;PRT-A0072824;A;Łapa siłowinka;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
2013;200;PRT-A0072031;A;Drążek;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;1
;;MGW12CZ0HM;A;Wózek;;HIWIN;H. Mech.;-;-;H;-;-;;5
2013;200;PRT-A0070404;0;Płyta główna;-;PA6/3.1325;-;-;-;-;-;-;-;1
2013;200;PRT-A0072955;A;Żebro;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
;-;DAS 30 100F05CR;0;Zawór dozujący;-;DAVTECH;H. Mech.;-;-;H;-;-;-;1
2013;200;PRT-A0072951;A;Płyta;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
2013;200;PRT-A0072953;A;Płytka;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
2013;200;PRT-A0072948;A;Adapter dyszy;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
;;000.MAG.22.M5;B;Kostka zderzaka;000.MAG.22.M5;45/1.0530;Promatik;-;Czernić;O;-;-;-;3
;-;HLSL8X50SB;0;Stół przesuwny kompaktowy;HLSL8X50SB;AIRTAC;H. Mech.;-;-;H;-;-;-;1
2013;200;PRT-A0072954;A;Żebro;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
-;-;Z łbem 6-kąt M5x30;0;Śruba;DIN 931;FABORY;H. Mech.;-;-;H;-;-;-;2
;-;GRLARQS M54;0;Zawór dławiąco-zwrotny;GRLARQS M54;RQS;H. Mech.;-;-;H;-;-;-;4
2013;200;PRT-A0072982-Lustro;A;Podpora środkowa;-;4H13/1.4034;Skrawanie;-;-;-;-;-;-;1
2013;200;PRT-A0072979;A;Podpora II;-;4H13/1.4034;Skrawanie;-;-;-;-;-;-;1
2013;200;PRT-A0072982;A;Podpora środkowa;-;4H13/1.4034;Skrawanie;-;-;-;-;-;-;1
2013;200;PRT-A0072978;A;Płytka narzędzia wstępnego;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
2013;200;PRT-A0072980;A;Podpora I;-;4H13/1.4034;Skrawanie;-;-;-;-;-;-;1
2013;200;PRT-A0070364;A;Kołeczek;-;4H13/1.4034;Skrawanie;40 HRC±2HRC;-;-;-;-;-;6
2013;200;PRT-A0072713-Lustro;A;Żebro;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
2013;200;PRT-A0071399;A;Żebro;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;2
;;Czujnik-LR-ZB100C3P;G;Czujnik optyczny;;KEYENCE;H. Elek.;-;-;H;-;-;Mocowanie 2xM3xP0.5;2
2013;200;PRT-A0074047;A;Sprzęgło;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;1
2013;200;PRT-A0070423-Lustro;A;Gniazdo spręzynki cz2;-;4H13/1.4034;Skrawanie;40 HRC±2HRC;-;-;-;-;-;1
2013;200;PRT-A0070422;A;Gniazdo sprężyny cz1;-;4H13/1.4034;Skrawanie;40 HRC±2HRC;-;-;-;-;-;1
2013;200;PRT-A0075632;A;Wspornik LRZ;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;1
2013;200;PRT-A0072713;A;Żebro;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
;;CD55B25-40;A;Siłownik;;SMC;H. Mech.;-;-;H;-;-;-;1
2013;200;PRT-A0071394;A;Płytka pozioma;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
2013;200;PRT-A0074044;A;Gniazdo sprężyny ruchome cz1;-;4H13/1.4034;Skrawanie;40 HRC±2HRC;-;-;-;-;-;1
2013;200;PRT-A0070422-Lustro;A;Gniazdo sprężyny cz1;-;4H13/1.4034;Skrawanie;40 HRC±2HRC;-;-;-;-;-;1
;;JA15-6-100;A;Sprzęgło;;SMC;H. Mech.;-;-;H;-;-;;1
2013;200;PRT-A0070421;A;Podstawa gniazd sprężyn;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;1
2013;200;PRT-A0072989;A;Kostka bazująca;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;1
2013;200;PRT-A0072712;A;Płytka siłownika;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
2013;200;PRT-A0071392;A;Płytka;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
;-;Magnes Neodymowy płytkowy 3x2.5x1;0;Magnes neodymowy płytkowy;-;MAGNES;H. Mech.;-;-;H;-;-;-;1
;;HGR15R L=130mm 3 otw. sym.;K;Szyna;HGR15R;HIWIN;H. Mech.;-;-;H;-;-;-;1
